Pacman position: (12, 10),Legal actions: ['North', 'South', 'East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(5, 6), (5, 12), (13, 6), (13, 12)],Ghosts distances: [11, 9, 5, 3]
Pacman position: (23, 9),Legal actions: ['North', 'South', 'East', 'Stop'],Living ghosts: [False, False, False, False, True],Ghosts positions: [(1, 1), (3, 1), (5, 1), (25, 13)],Ghosts distances: [None, None, None, 6]
Pacman position: (23, 10),Legal actions: ['North', 'South', 'East', 'West', 'Stop'],Living ghosts: [False, False, False, False, True],Ghosts positions: [(1, 1), (3, 1), (5, 1), (25, 13)],Ghosts distances: [None, None, None, 5]
Pacman position: (22, 10),Legal actions: ['North', 'East', 'West', 'Stop'],Living ghosts: [False, False, False, False, True],Ghosts positions: [(1, 1), (3, 1), (5, 1), (25, 13)],Ghosts distances: [None, None, None, 6]
Pacman position: (21, 10),Legal actions: ['East', 'West', 'Stop'],Living ghosts: [False, False, False, False, True],Ghosts positions: [(1, 1), (3, 1), (5, 1), (25, 13)],Ghosts distances: [None, None, None, 7]
Pacman position: (20, 10),Legal actions: ['North', 'East', 'West', 'Stop'],Living ghosts: [False, False, False, False, True],Ghosts positions: [(1, 1), (3, 1), (5, 1), (25, 13)],Ghosts distances: [None, None, None, 8]
Pacman position: (20, 11),Legal actions: ['North', 'South', 'West', 'Stop'],Living ghosts: [False, False, False, False, True],Ghosts positions: [(1, 1), (3, 1), (5, 1), (25, 13)],Ghosts distances: [None, None, None, 7]
Pacman position: (20, 12),Legal actions: ['North', 'South', 'West', 'Stop'],Living ghosts: [False, False, False, False, True],Ghosts positions: [(1, 1), (3, 1), (5, 1), (25, 13)],Ghosts distances: [None, None, None, 6]
Pacman position: (20, 13),Legal actions: ['North', 'South', 'West', 'Stop'],Living ghosts: [False, False, False, False, True],Ghosts positions: [(1, 1), (3, 1), (5, 1), (25, 13)],Ghosts distances: [None, None, None, 5]
Pacman position: (20, 14),Legal actions: ['North', 'South', 'West', 'Stop'],Living ghosts: [False, False, False, False, True],Ghosts positions: [(1, 1), (3, 1), (5, 1), (25, 13)],Ghosts distances: [None, None, None, 6]
Pacman position: (20, 15),Legal actions: ['North', 'South', 'East', 'Stop'],Living ghosts: [False, False, False, False, True],Ghosts positions: [(1, 1), (3, 1), (5, 1), (25, 13)],Ghosts distances: [None, None, None, 7]
Pacman position: (21, 15),Legal actions: ['North', 'East', 'West', 'Stop'],Living ghosts: [False, False, False, False, True],Ghosts positions: [(1, 1), (3, 1), (5, 1), (25, 13)],Ghosts distances: [None, None, None, 6]
Pacman position: (22, 15),Legal actions: ['North', 'South', 'East', 'West', 'Stop'],Living ghosts: [False, False, False, False, True],Ghosts positions: [(1, 1), (3, 1), (5, 1), (25, 13)],Ghosts distances: [None, None, None, 5]
Pacman position: (23, 15),Legal actions: ['North', 'South', 'East', 'West', 'Stop'],Living ghosts: [False, False, False, False, True],Ghosts positions: [(1, 1), (3, 1), (5, 1), (25, 13)],Ghosts distances: [None, None, None, 4]
Pacman position: (23, 14),Legal actions: ['North', 'South', 'East', 'West', 'Stop'],Living ghosts: [False, False, False, False, True],Ghosts positions: [(1, 1), (3, 1), (5, 1), (25, 13)],Ghosts distances: [None, None, None, 3]
Pacman position: (24, 14),Legal actions: ['North', 'East', 'West', 'Stop'],Living ghosts: [False, False, False, False, True],Ghosts positions: [(1, 1), (3, 1), (5, 1), (25, 13)],Ghosts distances: [None, None, None, 2]
Pacman position: (25, 14),Legal actions: ['North', 'South', 'West', 'Stop'],Living ghosts: [False, False, False, False, True],Ghosts positions: [(1, 1), (3, 1), (5, 1), (25, 13)],Ghosts distances: [None, None, None, 1]
Pacman position: (7, 4),Legal actions: ['South', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(1, 3), (1, 4), (4, 3), (6, 3)],Ghosts distances: [7, 6, 4, 2]
Pacman position: (7, 4),Legal actions: ['South', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(1, 3), (1, 4), (4, 3), (6, 3)],Ghosts distances: [7, 6, 4, 2]
Pacman position: (7, 3),Legal actions: ['North', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(1, 3), (1, 4), (4, 3), (6, 3)],Ghosts distances: [6, 7, 3, 1]
Pacman position: (6, 3),Legal actions: ['North', 'East', 'West', 'Stop'],Living ghosts: [False, True, True, True, False],Ghosts positions: [(1, 3), (1, 4), (4, 3), (7, 1)],Ghosts distances: [5, 6, 2, None]
Pacman position: (6, 3),Legal actions: ['North', 'East', 'West', 'Stop'],Living ghosts: [False, True, True, True, False],Ghosts positions: [(1, 3), (1, 4), (4, 3), (7, 1)],Ghosts distances: [5, 6, 2, None]
Pacman position: (5, 3),Legal actions: ['North', 'East', 'West', 'Stop'],Living ghosts: [False, True, True, True, False],Ghosts positions: [(1, 3), (1, 4), (4, 3), (7, 1)],Ghosts distances: [4, 5, 1, None]
Pacman position: (4, 3),Legal actions: ['North', 'East', 'West', 'Stop'],Living ghosts: [False, True, True, False, False],Ghosts positions: [(1, 3), (1, 4), (5, 1), (7, 1)],Ghosts distances: [3, 4, None, None]
Pacman position: (4, 3),Legal actions: ['North', 'East', 'West', 'Stop'],Living ghosts: [False, True, True, False, False],Ghosts positions: [(1, 3), (1, 4), (5, 1), (7, 1)],Ghosts distances: [3, 4, None, None]
Pacman position: (3, 3),Legal actions: ['North', 'East', 'West', 'Stop'],Living ghosts: [False, True, True, False, False],Ghosts positions: [(1, 3), (1, 4), (5, 1), (7, 1)],Ghosts distances: [2, 3, None, None]
Pacman position: (2, 3),Legal actions: ['North', 'East', 'West', 'Stop'],Living ghosts: [False, True, True, False, False],Ghosts positions: [(1, 3), (1, 4), (5, 1), (7, 1)],Ghosts distances: [1, 2, None, None]
Pacman position: (1, 3),Legal actions: ['North', 'East', 'Stop'],Living ghosts: [False, False, True, False, False],Ghosts positions: [(1, 1), (1, 4), (5, 1), (7, 1)],Ghosts distances: [None, 1, None, None]
Pacman position: (1, 3),Legal actions: ['North', 'East', 'Stop'],Living ghosts: [False, False, True, False, False],Ghosts positions: [(1, 1), (1, 4), (5, 1), (7, 1)],Ghosts distances: [None, 1, None, None]
Pacman position: (2, 3),Legal actions: ['East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(1, 1), (5, 1), (5, 2), (7, 3)],Ghosts distances: [None, None, 4, 5]
Pacman position: (2, 3),Legal actions: ['East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(1, 1), (5, 1), (5, 2), (7, 3)],Ghosts distances: [None, None, 4, 5]
Pacman position: (3, 3),Legal actions: ['South', 'East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(1, 1), (5, 1), (5, 2), (7, 3)],Ghosts distances: [None, None, 3, 4]
Pacman position: (4, 3),Legal actions: ['East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(1, 1), (5, 1), (5, 2), (7, 3)],Ghosts distances: [None, None, 2, 3]
Pacman position: (5, 3),Legal actions: ['South', 'East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(1, 1), (5, 1), (5, 2), (7, 3)],Ghosts distances: [None, None, 1, 2]
Pacman position: (5, 2),Legal actions: ['North', 'South', 'Stop'],Living ghosts: [False, True, True, False, True],Ghosts positions: [(1, 1), (5, 1), (5, 1), (7, 3)],Ghosts distances: [None, None, None, 3]
Pacman position: (5, 2),Legal actions: ['North', 'South', 'Stop'],Living ghosts: [False, True, True, False, True],Ghosts positions: [(1, 1), (5, 1), (5, 1), (7, 3)],Ghosts distances: [None, None, None, 3]
Pacman position: (5, 3),Legal actions: ['South', 'East', 'West', 'Stop'],Living ghosts: [False, True, True, False, True],Ghosts positions: [(1, 1), (5, 1), (5, 1), (7, 3)],Ghosts distances: [None, None, None, 2]
Pacman position: (6, 3),Legal actions: ['East', 'West', 'Stop'],Living ghosts: [False, True, True, False, True],Ghosts positions: [(1, 1), (5, 1), (5, 1), (7, 3)],Ghosts distances: [None, None, None, 1]
Pacman position: (2, 3),Legal actions: ['East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(1, 1), (5, 1), (5, 2), (7, 3)],Ghosts distances: [None, None, 4, 5]
Pacman position: (2, 3),Legal actions: ['East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(1, 1), (5, 1), (5, 2), (7, 3)],Ghosts distances: [None, None, 4, 5]
Pacman position: (3, 3),Legal actions: ['South', 'East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(1, 1), (5, 1), (5, 2), (7, 3)],Ghosts distances: [None, None, 3, 4]
Pacman position: (4, 3),Legal actions: ['East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(1, 1), (5, 1), (5, 2), (7, 3)],Ghosts distances: [None, None, 2, 3]
Pacman position: (5, 3),Legal actions: ['South', 'East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(1, 1), (5, 1), (5, 2), (7, 3)],Ghosts distances: [None, None, 1, 2]
Pacman position: (5, 2),Legal actions: ['North', 'South', 'Stop'],Living ghosts: [False, True, True, False, True],Ghosts positions: [(1, 1), (5, 1), (5, 1), (7, 3)],Ghosts distances: [None, None, None, 3]
Pacman position: (5, 2),Legal actions: ['North', 'South', 'Stop'],Living ghosts: [False, True, True, False, True],Ghosts positions: [(1, 1), (5, 1), (5, 1), (7, 3)],Ghosts distances: [None, None, None, 3]
Pacman position: (5, 3),Legal actions: ['South', 'East', 'West', 'Stop'],Living ghosts: [False, True, True, False, True],Ghosts positions: [(1, 1), (5, 1), (5, 1), (7, 3)],Ghosts distances: [None, None, None, 2]
Pacman position: (6, 3),Legal actions: ['East', 'West', 'Stop'],Living ghosts: [False, True, True, False, True],Ghosts positions: [(1, 1), (5, 1), (5, 1), (7, 3)],Ghosts distances: [None, None, None, 1]
Pacman position: (2, 3),Legal actions: ['East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(1, 1), (5, 1), (5, 2), (7, 3)],Ghosts distances: [None, None, 4, 5]
Pacman position: (2, 3),Legal actions: ['East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(1, 1), (5, 1), (5, 2), (7, 3)],Ghosts distances: [None, None, 4, 5]
Pacman position: (3, 3),Legal actions: ['South', 'East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(1, 1), (5, 1), (5, 2), (7, 3)],Ghosts distances: [None, None, 3, 4]
Pacman position: (4, 3),Legal actions: ['East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(1, 1), (5, 1), (5, 2), (7, 3)],Ghosts distances: [None, None, 2, 3]
Pacman position: (5, 3),Legal actions: ['South', 'East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(1, 1), (5, 1), (5, 2), (7, 3)],Ghosts distances: [None, None, 1, 2]
Pacman position: (5, 2),Legal actions: ['North', 'South', 'Stop'],Living ghosts: [False, True, True, False, True],Ghosts positions: [(1, 1), (5, 1), (5, 1), (7, 3)],Ghosts distances: [None, None, None, 3]
Pacman position: (5, 2),Legal actions: ['North', 'South', 'Stop'],Living ghosts: [False, True, True, False, True],Ghosts positions: [(1, 1), (5, 1), (5, 1), (7, 3)],Ghosts distances: [None, None, None, 3]
Pacman position: (5, 3),Legal actions: ['South', 'East', 'West', 'Stop'],Living ghosts: [False, True, True, False, True],Ghosts positions: [(1, 1), (5, 1), (5, 1), (7, 3)],Ghosts distances: [None, None, None, 2]
Pacman position: (6, 3),Legal actions: ['East', 'West', 'Stop'],Living ghosts: [False, True, True, False, True],Ghosts positions: [(1, 1), (5, 1), (5, 1), (7, 3)],Ghosts distances: [None, None, None, 1]
Pacman position: (14, 3),Legal actions: ['East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(10, 15), (13, 15), (14, 15), (17, 15)],Ghosts distances: [16, 13, 12, 15]
Pacman position: (14, 3),Legal actions: ['East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(10, 15), (13, 15), (14, 15), (17, 15)],Ghosts distances: [16, 13, 12, 15]
Pacman position: (15, 3),Legal actions: ['North', 'East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(10, 15), (13, 15), (14, 15), (17, 15)],Ghosts distances: [17, 14, 13, 14]
Pacman position: (15, 4),Legal actions: ['North', 'South', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(10, 15), (13, 15), (14, 15), (17, 15)],Ghosts distances: [16, 13, 12, 13]
Pacman position: (15, 5),Legal actions: ['South', 'East', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(10, 15), (13, 15), (14, 15), (17, 15)],Ghosts distances: [15, 12, 11, 12]
Pacman position: (16, 5),Legal actions: ['East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(10, 15), (13, 15), (14, 15), (17, 15)],Ghosts distances: [16, 13, 12, 11]
Pacman position: (17, 5),Legal actions: ['East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(10, 15), (13, 15), (14, 15), (17, 15)],Ghosts distances: [17, 14, 13, 10]
Pacman position: (18, 5),Legal actions: ['North', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(10, 15), (13, 15), (14, 15), (17, 15)],Ghosts distances: [18, 15, 14, 11]
Pacman position: (18, 6),Legal actions: ['North', 'South', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(10, 15), (13, 15), (14, 15), (17, 15)],Ghosts distances: [17, 14, 13, 10]
Pacman position: (18, 7),Legal actions: ['North', 'South', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(10, 15), (13, 15), (14, 15), (17, 15)],Ghosts distances: [16, 13, 12, 9]
Pacman position: (18, 8),Legal actions: ['South', 'East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(10, 15), (13, 15), (14, 15), (17, 15)],Ghosts distances: [15, 12, 11, 8]
Pacman position: (17, 8),Legal actions: ['East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(10, 15), (13, 15), (14, 15), (17, 15)],Ghosts distances: [14, 11, 10, 7]
Pacman position: (16, 8),Legal actions: ['East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(10, 15), (13, 15), (14, 15), (17, 15)],Ghosts distances: [13, 10, 9, 8]
Pacman position: (15, 8),Legal actions: ['North', 'East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(10, 15), (13, 15), (14, 15), (17, 15)],Ghosts distances: [12, 9, 8, 9]
Pacman position: (15, 9),Legal actions: ['North', 'South', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(10, 15), (13, 15), (14, 15), (17, 15)],Ghosts distances: [11, 8, 7, 8]
Pacman position: (15, 10),Legal actions: ['North', 'South', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(10, 15), (13, 15), (14, 15), (17, 15)],Ghosts distances: [10, 7, 6, 7]
Pacman position: (15, 11),Legal actions: ['South', 'East', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(10, 15), (13, 15), (14, 15), (17, 15)],Ghosts distances: [9, 6, 5, 6]
Pacman position: (16, 11),Legal actions: ['East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(10, 15), (13, 15), (14, 15), (17, 15)],Ghosts distances: [10, 7, 6, 5]
Pacman position: (17, 11),Legal actions: ['East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(10, 15), (13, 15), (14, 15), (17, 15)],Ghosts distances: [11, 8, 7, 4]
Pacman position: (18, 11),Legal actions: ['East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(10, 15), (13, 15), (14, 15), (17, 15)],Ghosts distances: [12, 9, 8, 5]
Pacman position: (19, 11),Legal actions: ['North', 'East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(10, 15), (13, 15), (14, 15), (17, 15)],Ghosts distances: [13, 10, 9, 6]
Pacman position: (19, 12),Legal actions: ['North', 'South', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(10, 15), (13, 15), (14, 15), (17, 15)],Ghosts distances: [12, 9, 8, 5]
Pacman position: (19, 13),Legal actions: ['North', 'South', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(10, 15), (13, 15), (14, 15), (17, 15)],Ghosts distances: [11, 8, 7, 4]
Pacman position: (19, 14),Legal actions: ['North', 'South', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(10, 15), (13, 15), (14, 15), (17, 15)],Ghosts distances: [10, 7, 6, 3]
Pacman position: (19, 15),Legal actions: ['North', 'South', 'East', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(10, 15), (13, 15), (14, 15), (17, 15)],Ghosts distances: [9, 6, 5, 2]
Pacman position: (19, 16),Legal actions: ['North', 'South', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(10, 15), (13, 15), (14, 15), (17, 15)],Ghosts distances: [10, 7, 6, 3]
Pacman position: (19, 17),Legal actions: ['South', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(10, 15), (13, 15), (14, 15), (17, 15)],Ghosts distances: [11, 8, 7, 4]
Pacman position: (18, 17),Legal actions: ['East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(10, 15), (13, 15), (14, 15), (17, 15)],Ghosts distances: [10, 7, 6, 3]
Pacman position: (17, 17),Legal actions: ['East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(10, 15), (13, 15), (14, 15), (17, 15)],Ghosts distances: [9, 6, 5, 2]
Pacman position: (16, 17),Legal actions: ['East', 'West', 'Stop'],Living ghosts: [False, True, True, True, True],Ghosts positions: [(10, 15), (13, 15), (14, 15), (17, 15)],Ghosts distances: [8, 5, 4, 3]
